order_id,client_id,order_date,sku_ordered,quantity,order_status,total_amount
ORD-01591,CLI-0085,2025-06-17,SKU-H01,264,Completed,4216.08
ORD-01592,CLI-0079,2025-06-17,SKU-010,442,Completed,10886.46
ORD-01593,CLI-0003,2025-06-17,SKU-008,173,Completed,26564.15
ORD-01594,CLI-0027,2025-06-17,SKU-009,84,Completed,4491.48
ORD-01595,CLI-0013,2025-06-17,SKU-H01,354,Completed,5653.38
ORD-01596,CLI-0005,2025-06-17,SKU-H01,278,Completed,4439.66
ORD-01597,CLI-0077,2025-06-17,SKU-H01,394,Completed,6292.18
ORD-01598,CLI-0091,2025-06-17,SKU-H01,496,Completed,7921.12
ORD-01599,CLI-0007,2025-06-17,SKU-009,175,Completed,9357.25
ORD-01600,CLI-0052,2025-06-18,SKU-015,274,Completed,35715.9
ORD-01601,CLI-0030,2025-06-18,SKU-011,326,Completed,21206.3
ORD-01602,CLI-0028,2025-06-18,SKU-013,436,Completed,81375.04
ORD-01603,CLI-0100,2025-06-18,SKU-002,78,Completed,10211.759999999998
ORD-01604,CLI-0018,2025-06-18,SKU-009,307,Completed,16415.29
ORD-01605,CLI-0038,2025-06-18,SKU-H01,169,Completed,2698.9300000000003
ORD-01606,CLI-0094,2025-06-18,SKU-005,344,Completed,62759.36
ORD-01607,CLI-0041,2025-06-18,SKU-004,345,Completed,36787.35
ORD-01608,CLI-0077,2025-06-18,SKU-H01,445,Completed,7106.650000000001
ORD-01609,CLI-0087,2025-06-18,SKU-H01,469,Completed,7489.93
ORD-01610,CLI-0042,2025-06-18,SKU-019,171,Completed,30709.89
ORD-01611,CLI-0019,2025-06-19,SKU-H01,388,Completed,6196.360000000001
ORD-01612,CLI-0067,2025-06-19,SKU-H01,163,Completed,2603.11
ORD-01613,CLI-0053,2025-06-19,SKU-002,203,Completed,26576.76
ORD-01614,CLI-0036,2025-06-19,SKU-013,81,Completed,15117.839999999998
ORD-01615,CLI-0072,2025-06-19,SKU-007,352,Completed,30965.44
ORD-01616,CLI-0095,2025-06-19,SKU-010,139,Completed,3423.5699999999997
ORD-01617,CLI-0081,2025-06-19,SKU-H01,397,Completed,6340.09
ORD-01618,CLI-0055,2025-06-19,SKU-008,334,Completed,51285.700000000004
ORD-01619,CLI-0064,2025-06-19,SKU-H01,74,Completed,1181.78
ORD-01620,CLI-0045,2025-06-19,SKU-015,379,Completed,49402.65
ORD-01621,CLI-0086,2025-06-19,SKU-008,245,Completed,37619.75
ORD-01622,CLI-0068,2025-06-19,SKU-H01,213,Completed,3401.61
ORD-01623,CLI-0090,2025-06-19,SKU-H01,263,Completed,4200.110000000001
ORD-01624,CLI-0053,2025-06-19,SKU-H01,126,Completed,2012.22
ORD-01625,CLI-0039,2025-06-19,SKU-H01,242,Completed,3864.7400000000002
ORD-01626,CLI-0024,2025-06-19,SKU-H01,436,Completed,6962.92
ORD-01627,CLI-0069,2025-06-19,SKU-009,292,Completed,15613.24
ORD-01628,CLI-0031,2025-06-19,SKU-005,484,Completed,88300.95999999999
ORD-01629,CLI-0029,2025-06-19,SKU-H01,203,Completed,3241.9100000000003
ORD-01630,CLI-0060,2025-06-20,SKU-H01,79,Completed,1261.63
ORD-01631,CLI-0072,2025-06-20,SKU-H01,261,Completed,4168.17
ORD-01632,CLI-0054,2025-06-20,SKU-016,335,Completed,58819.3
ORD-01633,CLI-0068,2025-06-20,SKU-H01,118,Completed,1884.46
ORD-01634,CLI-0050,2025-06-20,SKU-009,174,Completed,9303.78
ORD-01635,CLI-0033,2025-06-20,SKU-014,154,Completed,25185.16
ORD-01636,CLI-0043,2025-06-20,SKU-008,381,Completed,58502.55
ORD-01637,CLI-0011,2025-06-20,SKU-016,280,Completed,49162.4
ORD-01638,CLI-0048,2025-06-20,SKU-H01,97,Completed,1549.0900000000001
ORD-01639,CLI-0069,2025-06-20,SKU-018,420,Completed,19089.0
ORD-01640,CLI-0025,2025-06-20,SKU-H01,76,Completed,1213.72
ORD-01641,CLI-0035,2025-06-20,SKU-H01,243,Completed,3880.71
ORD-01642,CLI-0087,2025-06-20,SKU-009,359,Completed,19195.73
ORD-01643,CLI-0078,2025-06-20,SKU-018,70,Completed,3181.5
ORD-01644,CLI-0025,2025-06-21,SKU-014,461,Completed,75391.94
ORD-01645,CLI-0098,2025-06-21,SKU-H01,350,Completed,5589.5
ORD-01646,CLI-0093,2025-06-21,SKU-H01,393,Completed,6276.21
ORD-01647,CLI-0072,2025-06-21,SKU-018,161,Completed,7317.450000000001
ORD-01648,CLI-0062,2025-06-21,SKU-H01,156,Completed,2491.32
ORD-01649,CLI-0043,2025-06-21,SKU-013,205,Completed,38261.2
ORD-01650,CLI-0002,2025-06-21,SKU-014,158,Completed,25839.32
ORD-01651,CLI-0025,2025-06-21,SKU-004,429,Completed,45744.27
ORD-01652,CLI-0016,2025-06-21,SKU-H01,432,Completed,6899.04
ORD-01653,CLI-0097,2025-06-21,SKU-003,295,Completed,20570.350000000002
ORD-01654,CLI-0032,2025-06-21,SKU-H01,406,Completed,6483.820000000001
ORD-01655,CLI-0078,2025-06-21,SKU-016,410,Completed,71987.8
ORD-01656,CLI-0051,2025-06-22,SKU-003,172,Completed,11993.560000000001
ORD-01657,CLI-0071,2025-06-22,SKU-016,214,Completed,37574.12
ORD-01658,CLI-0100,2025-06-22,SKU-H01,194,Completed,3098.1800000000003
ORD-01659,CLI-0049,2025-06-22,SKU-019,288,Completed,51721.92
ORD-01660,CLI-0069,2025-06-22,SKU-003,382,Completed,26636.86
ORD-01661,CLI-0046,2025-06-22,SKU-H01,207,Completed,3305.79
ORD-01662,CLI-0034,2025-06-22,SKU-H01,234,Completed,3736.98
ORD-01663,CLI-0066,2025-06-22,SKU-012,304,Completed,12351.52
ORD-01664,CLI-0060,2025-06-22,SKU-009,100,Completed,5347.0
ORD-01665,CLI-0093,2025-06-22,SKU-014,290,Completed,47426.6
ORD-01666,CLI-0098,2025-06-22,SKU-H01,479,Completed,7649.63
ORD-01667,CLI-0041,2025-06-22,SKU-H01,154,Completed,2459.38
ORD-01668,CLI-0048,2025-06-22,SKU-005,210,Completed,38312.4
ORD-01669,CLI-0053,2025-06-22,SKU-H01,73,Completed,1165.81
ORD-01670,CLI-0073,2025-06-22,SKU-003,492,Completed,34307.16
ORD-01671,CLI-0029,2025-06-22,SKU-Z99,429,Completed,214500.0
ORD-01672,CLI-0003,2025-06-23,SKU-019,183,Completed,32864.97
ORD-01673,CLI-0071,2025-06-23,SKU-018,349,Completed,15862.050000000001
ORD-01674,CLI-0075,2025-06-23,SKU-013,418,Completed,78015.51999999999
ORD-01675,CLI-0054,2025-06-23,SKU-H01,201,Completed,3209.9700000000003
ORD-01676,CLI-0020,2025-06-23,SKU-002,150,Completed,19637.999999999996
ORD-01677,CLI-0043,2025-06-23,SKU-006,167,Completed,9580.789999999999
ORD-01678,CLI-0049,2025-06-23,SKU-015,341,Completed,44449.35
ORD-01679,CLI-0032,2025-06-23,SKU-H01,305,Completed,4870.85
ORD-01680,CLI-0071,2025-06-23,SKU-002,385,Completed,50404.2
ORD-01681,CLI-0088,2025-06-23,SKU-H01,222,Completed,3545.34
ORD-01682,CLI-0033,2025-06-23,SKU-005,440,Completed,80273.6
ORD-01683,CLI-0063,2025-06-23,SKU-017,420,Completed,68334.0
ORD-01684,CLI-0083,2025-06-23,SKU-013,428,Completed,79881.92
ORD-01685,CLI-0063,2025-06-23,SKU-H01,285,Completed,4551.45
ORD-01686,CLI-0094,2025-06-24,SKU-019,457,Completed,82072.63
ORD-01687,CLI-0046,2025-06-24,SKU-010,136,Completed,3349.68
ORD-01688,CLI-0018,2025-06-24,SKU-H01,418,Completed,6675.46
ORD-01689,CLI-0070,2025-06-24,SKU-H01,300,Completed,4791.0
ORD-01690,CLI-0024,2025-06-24,SKU-H01,327,Completed,5222.1900000000005
ORD-01691,CLI-0083,2025-06-24,SKU-H01,80,Completed,1277.6000000000001
ORD-01692,CLI-0068,2025-06-24,SKU-019,67,Completed,12032.53
ORD-01693,CLI-0010,2025-06-24,SKU-004,468,Completed,49902.84
ORD-01694,CLI-0086,2025-06-24,SKU-017,74,Completed,12039.8
ORD-01695,CLI-0098,2025-06-24,SKU-H01,53,Completed,846.4100000000001
ORD-01696,CLI-0053,2025-06-24,SKU-H01,120,Completed,1916.4
ORD-01697,CLI-0081,2025-06-24,SKU-004,168,Completed,17913.84
ORD-01698,CLI-0009,2025-06-24,SKU-H01,412,Completed,6579.64
ORD-01699,CLI-0020,2025-06-24,SKU-004,54,Completed,5758.0199999999995
ORD-01700,CLI-0028,2025-06-24,SKU-017,308,Completed,50111.6
ORD-01701,CLI-0048,2025-06-25,SKU-005,80,Completed,14595.2
ORD-01702,CLI-0080,2025-06-25,SKU-008,376,Completed,57734.8
ORD-01703,CLI-0086,2025-06-25,SKU-H01,365,Completed,5829.05
ORD-01704,CLI-0062,2025-06-25,SKU-H01,387,Completed,6180.39
ORD-01705,CLI-0063,2025-06-25,SKU-H01,58,Completed,926.26
ORD-01706,CLI-0001,2025-06-25,SKU-008,322,Completed,49443.100000000006
ORD-01707,CLI-0071,2025-06-25,SKU-H01,260,Completed,4152.2
ORD-01708,CLI-0002,2025-06-25,SKU-H01,58,Completed,926.26
ORD-01709,CLI-0068,2025-06-25,SKU-006,419,Completed,24038.03
ORD-01710,CLI-0036,2025-06-25,SKU-H01,324,Completed,5174.280000000001
ORD-01711,CLI-0037,2025-06-25,SKU-H01,58,Completed,926.26
ORD-01712,CLI-0065,2025-06-25,SKU-H01,466,Completed,7442.02
ORD-01713,CLI-0090,2025-06-25,SKU-018,395,Completed,17952.75
ORD-01714,CLI-0056,2025-06-25,SKU-010,462,Completed,11379.06
ORD-01715,CLI-0023,2025-06-25,SKU-004,104,Completed,11089.52
ORD-01716,CLI-0013,2025-06-25,SKU-H01,318,Completed,5078.46
ORD-01717,CLI-0020,2025-06-25,SKU-Z99,173,Completed,86500.0
ORD-01718,CLI-0025,2025-06-25,SKU-010,367,Completed,9039.21
ORD-01719,CLI-0068,2025-06-25,SKU-H01,179,Completed,2858.63
ORD-01720,CLI-0046,2025-06-25,SKU-016,186,Completed,32657.88
ORD-01721,CLI-0051,2025-06-25,SKU-H01,90,Completed,1437.3
ORD-01722,CLI-0048,2025-06-25,SKU-006,257,Completed,14744.09
ORD-01723,CLI-0059,2025-06-25,SKU-009,339,Completed,18126.329999999998
ORD-01724,CLI-0032,2025-06-25,SKU-H01,406,Completed,6483.820000000001
ORD-01725,CLI-0039,2025-06-26,SKU-019,400,Completed,71836.0
ORD-01726,CLI-0011,2025-06-26,SKU-012,384,Completed,15601.920000000002
ORD-01727,CLI-0084,2025-06-26,SKU-006,438,Completed,25128.059999999998
ORD-01728,CLI-0005,2025-06-26,SKU-H01,97,Completed,1549.0900000000001
ORD-01729,CLI-0052,2025-06-26,SKU-H01,244,Completed,3896.6800000000003
ORD-01730,CLI-0049,2025-06-26,SKU-H01,332,Completed,5302.04
ORD-01731,CLI-0061,2025-06-26,SKU-012,78,Completed,3169.1400000000003
ORD-01732,CLI-0082,2025-06-26,SKU-H01,54,Completed,862.38
ORD-01733,CLI-0090,2025-06-26,SKU-006,137,Completed,7859.69
ORD-01734,CLI-0011,2025-06-26,SKU-012,305,Completed,12392.150000000001
ORD-01735,CLI-0056,2025-06-26,SKU-H01,380,Completed,6068.6
ORD-01736,CLI-0043,2025-06-26,SKU-010,339,Completed,8349.57
ORD-01737,CLI-0013,2025-06-26,SKU-H01,320,Completed,5110.400000000001
ORD-01738,CLI-0006,2025-06-26,SKU-019,167,Completed,29991.53
ORD-01739,CLI-0028,2025-06-26,SKU-004,494,Completed,52675.22
ORD-01740,CLI-0089,2025-06-26,SKU-H01,340,Completed,5429.8
ORD-01741,CLI-0061,2025-06-26,SKU-H01,188,Completed,3002.36
ORD-01742,CLI-0010,2025-06-27,SKU-002,400,Completed,52367.99999999999
ORD-01743,CLI-0036,2025-06-27,SKU-012,328,Completed,13326.640000000001
ORD-01744,CLI-0073,2025-06-27,SKU-012,386,Completed,15683.18
ORD-01745,CLI-0005,2025-06-27,SKU-008,141,Completed,21650.550000000003
ORD-01746,CLI-0041,2025-06-27,SKU-H01,58,Completed,926.26
ORD-01747,CLI-0027,2025-06-27,SKU-H01,350,Completed,5589.5
ORD-01748,CLI-0019,2025-06-27,SKU-H01,435,Completed,6946.950000000001
ORD-01749,CLI-0092,2025-06-27,SKU-007,470,Completed,41345.9
ORD-01750,CLI-0051,2025-06-27,SKU-016,89,Completed,15626.62
ORD-01751,CLI-0039,2025-06-27,SKU-003,133,Completed,9274.09
ORD-01752,CLI-0073,2025-06-27,SKU-H01,173,Completed,2762.81
ORD-01753,CLI-0050,2025-06-28,SKU-006,396,Completed,22718.52
ORD-01754,CLI-0070,2025-06-28,SKU-014,219,Completed,35815.259999999995
ORD-01755,CLI-0050,2025-06-28,SKU-012,436,Completed,17714.68
ORD-01756,CLI-0095,2025-06-28,SKU-016,121,Completed,21245.18
ORD-01757,CLI-0089,2025-06-28,SKU-H01,420,Completed,6707.400000000001
ORD-01758,CLI-0011,2025-06-28,SKU-H01,306,Completed,4886.820000000001
ORD-01759,CLI-0096,2025-06-28,SKU-016,227,Completed,39856.66
ORD-01760,CLI-0007,2025-06-28,SKU-009,100,Completed,5347.0
ORD-01761,CLI-0056,2025-06-28,SKU-H01,168,Completed,2682.96
ORD-01762,CLI-0010,2025-06-28,SKU-012,224,Completed,9101.12
ORD-01763,CLI-0078,2025-06-28,SKU-014,443,Completed,72448.22
ORD-01764,CLI-0079,2025-06-28,SKU-008,354,Completed,54356.700000000004
ORD-01765,CLI-0051,2025-06-28,SKU-010,446,Completed,10984.98
ORD-01766,CLI-0042,2025-06-28,SKU-H01,65,Completed,1038.05
ORD-01767,CLI-0082,2025-06-28,SKU-006,189,Completed,10842.93
ORD-01768,CLI-0058,2025-06-28,SKU-005,301,Completed,54914.44
ORD-01769,CLI-0030,2025-06-28,SKU-015,232,Completed,30241.199999999997
ORD-01770,CLI-0071,2025-06-28,SKU-015,242,Completed,31544.699999999997
ORD-01771,CLI-0056,2025-06-28,SKU-015,145,Completed,18900.75
ORD-01772,CLI-0088,2025-06-28,SKU-H01,349,Completed,5573.530000000001
ORD-01773,CLI-0085,2025-06-28,SKU-012,244,Completed,9913.720000000001
ORD-01774,CLI-0011,2025-06-28,SKU-012,445,Completed,18080.350000000002
ORD-01775,CLI-0080,2025-06-28,SKU-010,201,Completed,4950.63
ORD-01776,CLI-0032,2025-06-28,SKU-012,415,Completed,16861.45
ORD-01777,CLI-0010,2025-06-28,SKU-015,92,Completed,11992.199999999999
ORD-01778,CLI-0035,2025-06-28,SKU-004,128,Completed,13648.64
ORD-01779,CLI-0049,2025-06-28,SKU-005,414,Completed,75530.16
ORD-01780,CLI-0082,2025-06-28,SKU-H01,128,Completed,2044.16
ORD-01781,CLI-0041,2025-06-29,SKU-H01,234,Completed,3736.98
ORD-01782,CLI-0014,2025-06-29,SKU-009,96,Completed,5133.12
ORD-01783,CLI-0001,2025-06-29,SKU-013,207,Completed,38634.479999999996
ORD-01784,CLI-0057,2025-06-29,SKU-H01,234,Completed,3736.98
ORD-01785,CLI-0098,2025-06-29,SKU-H01,188,Completed,3002.36
ORD-01786,CLI-0014,2025-06-29,SKU-010,117,Completed,2881.71
ORD-01787,CLI-0012,2025-06-29,SKU-H01,145,Completed,2315.65
ORD-01788,CLI-0056,2025-06-29,SKU-H01,279,Completed,4455.63
ORD-01789,CLI-0072,2025-06-29,SKU-H01,334,Completed,5333.9800000000005
ORD-01790,CLI-0066,2025-06-29,SKU-H01,258,Completed,4120.26
ORD-01791,CLI-0014,2025-06-29,SKU-H01,63,Completed,1006.11
ORD-01792,CLI-0012,2025-06-29,SKU-H01,231,Completed,3689.07
ORD-01793,CLI-0071,2025-06-29,SKU-002,97,Completed,12699.239999999998
ORD-01794,CLI-0077,2025-06-29,SKU-016,356,Completed,62506.48
ORD-01795,CLI-0042,2025-06-29,SKU-005,492,Completed,89760.48
ORD-01796,CLI-0050,2025-06-29,SKU-011,56,Completed,3642.7999999999997
ORD-01797,CLI-0038,2025-06-29,SKU-H01,261,Completed,4168.17
ORD-01798,CLI-0050,2025-06-29,SKU-H01,448,Completed,7154.56
ORD-01799,CLI-0011,2025-06-29,SKU-011,421,Completed,27386.05
ORD-01800,CLI-0072,2025-06-29,SKU-H01,174,Completed,2778.78
ORD-01801,CLI-0074,2025-06-29,SKU-004,316,Completed,33695.08
ORD-01802,CLI-0022,2025-06-29,SKU-008,400,Completed,61420.00000000001
ORD-01803,CLI-0022,2025-06-30,SKU-008,121,Completed,18579.550000000003
ORD-01804,CLI-0035,2025-06-30,SKU-H01,204,Completed,3257.88
ORD-01805,CLI-0035,2025-06-30,SKU-H01,302,Completed,4822.9400000000005
ORD-01806,CLI-0019,2025-06-30,SKU-009,82,Completed,4384.54
ORD-01807,CLI-0022,2025-06-30,SKU-H01,272,Completed,4343.84
ORD-01808,CLI-0036,2025-06-30,SKU-011,265,Completed,17238.25
ORD-01809,CLI-0039,2025-06-30,SKU-012,297,Completed,12067.11
ORD-01810,CLI-0010,2025-06-30,SKU-019,234,Completed,42024.06
ORD-01811,CLI-0033,2025-06-30,SKU-H01,176,Completed,2810.7200000000003
ORD-01812,CLI-0093,2025-06-30,SKU-014,370,Completed,60509.799999999996
ORD-01813,CLI-0064,2025-06-30,SKU-005,354,Completed,64583.76
ORD-01814,CLI-0079,2025-06-30,SKU-H01,150,Completed,2395.5
ORD-01815,CLI-0059,2025-06-30,SKU-H01,104,Completed,1660.88
ORD-01816,CLI-0018,2025-06-30,SKU-012,205,Completed,8329.15
ORD-01817,CLI-0001,2025-06-30,SKU-H01,252,Completed,4024.44
ORD-01818,CLI-0043,2025-06-30,SKU-H01,480,Completed,7665.6
ORD-01819,CLI-0080,2025-06-30,SKU-H01,244,Completed,3896.6800000000003
ORD-01820,CLI-0043,2025-06-30,SKU-014,275,Completed,44973.5
ORD-01821,CLI-0043,2025-06-30,SKU-013,270,Completed,50392.799999999996
ORD-01822,CLI-0084,2025-06-30,SKU-012,354,Completed,14383.02
ORD-01823,CLI-0018,2025-06-30,SKU-H01,203,Completed,3241.9100000000003
ORD-01824,CLI-0042,2025-06-30,SKU-H01,358,Completed,5717.26
ORD-01825,CLI-0062,2025-07-01,SKU-009,210,Completed,11228.699999999999
ORD-01826,CLI-0023,2025-07-01,SKU-004,253,Completed,26977.39
ORD-01827,CLI-0041,2025-07-01,SKU-H01,199,Completed,3178.03
ORD-01828,CLI-0095,2025-07-01,SKU-010,405,Completed,9975.15
ORD-01829,CLI-0082,2025-07-01,SKU-Z99,301,Completed,150500.0
ORD-01830,CLI-0074,2025-07-01,SKU-012,450,Completed,18283.5
ORD-01831,CLI-0032,2025-07-01,SKU-012,216,Completed,8776.08
ORD-01832,CLI-0049,2025-07-01,SKU-018,193,Completed,8771.85
ORD-01833,CLI-0051,2025-07-01,SKU-H01,236,Completed,3768.92
ORD-01834,CLI-0015,2025-07-01,SKU-007,338,Completed,29733.86
ORD-01835,CLI-0026,2025-07-01,SKU-019,353,Completed,63395.270000000004
ORD-01836,CLI-0070,2025-07-01,SKU-H01,142,Completed,2267.7400000000002
ORD-01837,CLI-0088,2025-07-01,SKU-011,443,Completed,28817.149999999998
ORD-01838,CLI-0071,2025-07-01,SKU-007,63,Completed,5542.11
ORD-01839,CLI-0094,2025-07-01,SKU-007,286,Completed,25159.42
ORD-01840,CLI-0091,2025-07-01,SKU-011,157,Completed,10212.85
ORD-01841,CLI-0038,2025-07-02,SKU-018,475,Completed,21588.75
ORD-01842,CLI-0089,2025-07-02,SKU-013,85,Completed,15864.4
ORD-01843,CLI-0053,2025-07-02,SKU-H01,394,Completed,6292.18
ORD-01844,CLI-0064,2025-07-02,SKU-015,121,Completed,15772.349999999999
ORD-01845,CLI-0082,2025-07-02,SKU-H01,205,Completed,3273.85
ORD-01846,CLI-0031,2025-07-02,SKU-H01,179,Completed,2858.63
ORD-01847,CLI-0085,2025-07-02,SKU-003,128,Completed,8925.44
ORD-01848,CLI-0092,2025-07-02,SKU-004,266,Completed,28363.579999999998
ORD-01849,CLI-0049,2025-07-02,SKU-003,87,Completed,6066.51
ORD-01850,CLI-0058,2025-07-02,SKU-018,356,Completed,16180.2
ORD-01851,CLI-0062,2025-07-02,SKU-011,348,Completed,22637.399999999998
ORD-01852,CLI-0052,2025-07-02,SKU-009,323,Completed,17270.81
ORD-01853,CLI-0065,2025-07-02,SKU-H01,495,Completed,7905.150000000001
ORD-01854,CLI-0089,2025-07-02,SKU-017,264,Completed,42952.799999999996
ORD-01855,CLI-0070,2025-07-02,SKU-017,68,Completed,11063.599999999999
ORD-01856,CLI-0047,2025-07-02,SKU-013,409,Completed,76335.76
ORD-01857,CLI-0069,2025-07-02,SKU-H01,354,Completed,5653.38
ORD-01858,CLI-0082,2025-07-02,SKU-H01,93,Completed,1485.21
ORD-01859,CLI-0014,2025-07-02,SKU-H01,443,Completed,7074.71
ORD-01860,CLI-0032,2025-07-02,SKU-H01,386,Completed,6164.42
ORD-01861,CLI-0086,2025-07-02,SKU-H01,231,Completed,3689.07
ORD-01862,CLI-0022,2025-07-02,SKU-017,381,Completed,61988.7
ORD-01863,CLI-0079,2025-07-02,SKU-004,72,Completed,7677.36
ORD-01864,CLI-0073,2025-07-02,SKU-H01,380,Completed,6068.6
ORD-01865,CLI-0052,2025-07-03,SKU-H01,435,Completed,6946.950000000001
ORD-01866,CLI-0043,2025-07-03,SKU-H01,457,Completed,7298.29
ORD-01867,CLI-0056,2025-07-03,SKU-H01,104,Completed,1660.88
ORD-01868,CLI-0002,2025-07-03,SKU-H01,100,Completed,1597.0
ORD-01869,CLI-0034,2025-07-03,SKU-H01,163,Completed,2603.11
ORD-01870,CLI-0066,2025-07-03,SKU-013,432,Completed,80628.48
ORD-01871,CLI-0067,2025-07-03,SKU-019,335,Completed,60162.65
ORD-01872,CLI-0075,2025-07-03,SKU-H01,402,Completed,6419.9400000000005
ORD-01873,CLI-0074,2025-07-03,SKU-002,163,Completed,21339.96
ORD-01874,CLI-0058,2025-07-03,SKU-015,241,Completed,31414.35
ORD-01875,CLI-0051,2025-07-03,SKU-H01,287,Completed,4583.39
ORD-01876,CLI-0099,2025-07-03,SKU-H01,397,Completed,6340.09
ORD-01877,CLI-0076,2025-07-03,SKU-015,403,Completed,52531.049999999996
ORD-01878,CLI-0065,2025-07-03,SKU-H01,127,Completed,2028.19
ORD-01879,CLI-0045,2025-07-03,SKU-008,62,Completed,9520.1
ORD-01880,CLI-0062,2025-07-03,SKU-006,103,Completed,5909.11
ORD-01881,CLI-0038,2025-07-03,SKU-H01,262,Completed,4184.14
ORD-01882,CLI-0011,2025-07-03,SKU-H01,109,Completed,1740.73
ORD-01883,CLI-0094,2025-07-03,SKU-013,122,Completed,22770.079999999998
ORD-01884,CLI-0045,2025-07-03,SKU-H01,209,Completed,3337.73
ORD-01885,CLI-0044,2025-07-03,SKU-H01,283,Completed,4519.51
ORD-01886,CLI-0027,2025-07-03,SKU-012,316,Completed,12839.08
ORD-01887,CLI-0062,2025-07-03,SKU-006,228,Completed,13080.359999999999
ORD-01888,CLI-0061,2025-07-03,SKU-H01,99,Completed,1581.03
ORD-01889,CLI-0057,2025-07-03,SKU-016,419,Completed,73568.02
ORD-01890,CLI-0090,2025-07-03,SKU-H01,281,Completed,4487.570000000001
ORD-01891,CLI-0041,2025-07-03,SKU-015,84,Completed,10949.4
ORD-01892,CLI-0039,2025-07-03,SKU-013,72,Completed,13438.079999999998
ORD-01893,CLI-0091,2025-07-03,SKU-008,108,Completed,16583.4
ORD-01894,CLI-0003,2025-07-03,SKU-004,484,Completed,51608.92
ORD-01895,CLI-0083,2025-07-04,SKU-019,105,Completed,18856.95
ORD-01896,CLI-0087,2025-07-04,SKU-H01,459,Completed,7330.2300000000005
ORD-01897,CLI-0022,2025-07-04,SKU-011,429,Completed,27906.449999999997
ORD-01898,CLI-0032,2025-07-04,SKU-H01,314,Completed,5014.58
ORD-01899,CLI-0023,2025-07-04,SKU-H01,332,Completed,5302.04
ORD-01900,CLI-0021,2025-07-04,SKU-H01,219,Completed,3497.4300000000003
ORD-01901,CLI-0072,2025-07-04,SKU-018,268,Completed,12180.6
ORD-01902,CLI-0060,2025-07-04,SKU-019,168,Completed,30171.12
ORD-01903,CLI-0052,2025-07-04,SKU-H01,372,Completed,5940.84
ORD-01904,CLI-0024,2025-07-04,SKU-H01,145,Completed,2315.65
ORD-01905,CLI-0082,2025-07-04,SKU-011,386,Completed,25109.3
ORD-01906,CLI-0056,2025-07-04,SKU-002,252,Completed,32991.84
ORD-01907,CLI-0004,2025-07-04,SKU-H01,427,Completed,6819.1900000000005
ORD-01908,CLI-0079,2025-07-04,SKU-010,151,Completed,3719.1299999999997
ORD-01909,CLI-0058,2025-07-04,SKU-006,353,Completed,20251.61
ORD-01910,CLI-0055,2025-07-04,SKU-019,249,Completed,44717.91
ORD-01911,CLI-0001,2025-07-04,SKU-H01,410,Completed,6547.7
ORD-01912,CLI-0028,2025-07-04,SKU-002,155,Completed,20292.6
ORD-01913,CLI-0036,2025-07-04,SKU-006,435,Completed,24955.949999999997
ORD-01914,CLI-0091,2025-07-04,SKU-013,464,Completed,86600.95999999999
ORD-01915,CLI-0074,2025-07-05,SKU-006,102,Completed,5851.74
ORD-01916,CLI-0069,2025-07-05,SKU-008,145,Completed,22264.75
ORD-01917,CLI-0047,2025-07-05,SKU-H01,216,Completed,3449.52
ORD-01918,CLI-0026,2025-07-05,SKU-015,284,Completed,37019.4
ORD-01919,CLI-0015,2025-07-05,SKU-002,184,Completed,24089.28
ORD-01920,CLI-0086,2025-07-05,SKU-H01,491,Completed,7841.27
ORD-01921,CLI-0063,2025-07-05,SKU-010,320,Completed,7881.599999999999
ORD-01922,CLI-0082,2025-07-05,SKU-H01,210,Completed,3353.7000000000003
ORD-01923,CLI-0077,2025-07-05,SKU-H01,248,Completed,3960.56
ORD-01924,CLI-0079,2025-07-05,SKU-016,250,Completed,43895.0
ORD-01925,CLI-0076,2025-07-05,SKU-003,108,Completed,7530.84
ORD-01926,CLI-0045,2025-07-05,SKU-012,230,Completed,9344.900000000001
ORD-01927,CLI-0080,2025-07-06,SKU-H01,138,Completed,2203.86
ORD-01928,CLI-0087,2025-07-06,SKU-013,411,Completed,76709.04
ORD-01929,CLI-0039,2025-07-06,SKU-H01,364,Completed,5813.08
ORD-01930,CLI-0076,2025-07-06,SKU-H01,93,Completed,1485.21
ORD-01931,CLI-0087,2025-07-06,SKU-019,118,Completed,21191.62
ORD-01932,CLI-0041,2025-07-06,SKU-014,110,Completed,17989.399999999998
ORD-01933,CLI-0031,2025-07-06,SKU-004,206,Completed,21965.78
ORD-01934,CLI-0015,2025-07-06,SKU-H01,143,Completed,2283.71
ORD-01935,CLI-0048,2025-07-06,SKU-016,405,Completed,71109.90000000001
ORD-01936,CLI-0019,2025-07-06,SKU-006,311,Completed,17842.07
ORD-01937,CLI-0050,2025-07-06,SKU-012,264,Completed,10726.320000000002
ORD-01938,CLI-0077,2025-07-06,SKU-012,120,Completed,4875.6
ORD-01939,CLI-0074,2025-07-06,SKU-H01,246,Completed,3928.6200000000003
ORD-01940,CLI-0055,2025-07-06,SKU-H01,145,Completed,2315.65
ORD-01941,CLI-0063,2025-07-06,SKU-009,375,Completed,20051.25
ORD-01942,CLI-0069,2025-07-06,SKU-H01,405,Completed,6467.85
ORD-01943,CLI-0083,2025-07-06,SKU-H01,138,Completed,2203.86
ORD-01944,CLI-0072,2025-07-06,SKU-018,135,Completed,6135.75
ORD-01945,CLI-0063,2025-07-06,SKU-006,197,Completed,11301.89
