shipment_id,order_id,carrier_name,dispatch_date,promised_delivery_date,actual_delivery_date
SHP-ORD-01696,ORD-01696,FedEx,2025-06-25,2025-06-30,2025-06-30
SHP-ORD-01697,ORD-01697,FedEx,2025-06-25,2025-06-30,2025-06-30
SHP-ORD-01698,ORD-01698,DHL,2025-06-25,2025-06-30,2025-06-30
SHP-ORD-01699,ORD-01699,DHL,2025-06-25,2025-06-30,2025-07-02
SHP-ORD-01700,ORD-01700,Carrier B,2025-06-25,2025-06-30,2025-07-02
SHP-ORD-01701,ORD-01701,FedEx,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01702,ORD-01702,FedEx,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01703,ORD-01703,FedEx,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01704,ORD-01704,DHL,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01705,ORD-01705,DHL,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01706,ORD-01706,Carrier B,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01707,ORD-01707,DHL,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01708,ORD-01708,DHL,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01709,ORD-01709,DHL,2025-06-26,2025-07-01,2025-07-02
SHP-ORD-01710,ORD-01710,Carrier B,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01711,ORD-01711,FedEx,2025-06-26,2025-07-01,2025-07-02
SHP-ORD-01712,ORD-01712,FedEx,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01713,ORD-01713,DHL,2025-06-26,2025-07-01,2025-07-02
SHP-ORD-01714,ORD-01714,DHL,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01715,ORD-01715,Carrier B,2025-06-26,2025-07-01,2025-07-02
SHP-ORD-01716,ORD-01716,DHL,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01717,ORD-01717,FedEx,2025-06-26,2025-07-01,2025-07-02
SHP-ORD-01718,ORD-01718,Carrier B,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01719,ORD-01719,Carrier B,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01720,ORD-01720,FedEx,2025-06-26,2025-07-01,2025-07-02
SHP-ORD-01721,ORD-01721,Carrier B,2025-06-26,2025-07-01,2025-07-02
SHP-ORD-01722,ORD-01722,FedEx,2025-06-26,2025-07-01,2025-07-01
SHP-ORD-01723,ORD-01723,FedEx,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01724,ORD-01724,Carrier B,2025-06-26,2025-07-01,2025-07-03
SHP-ORD-01725,ORD-01725,DHL,2025-06-27,2025-07-02,2025-07-02
SHP-ORD-01726,ORD-01726,FedEx,2025-06-27,2025-07-02,2025-07-03
SHP-ORD-01727,ORD-01727,FedEx,2025-06-27,2025-07-02,2025-07-03
SHP-ORD-01728,ORD-01728,DHL,2025-06-27,2025-07-02,2025-07-03
SHP-ORD-01729,ORD-01729,FedEx,2025-06-27,2025-07-02,2025-07-03
SHP-ORD-01730,ORD-01730,DHL,2025-06-27,2025-07-02,2025-07-02
SHP-ORD-01731,ORD-01731,DHL,2025-06-27,2025-07-02,2025-07-02
SHP-ORD-01732,ORD-01732,FedEx,2025-06-27,2025-07-02,2025-07-03
SHP-ORD-01733,ORD-01733,DHL,2025-06-27,2025-07-02,2025-07-04
SHP-ORD-01734,ORD-01734,Carrier B,2025-06-27,2025-07-02,2025-07-04
SHP-ORD-01735,ORD-01735,DHL,2025-06-27,2025-07-02,2025-07-02
SHP-ORD-01736,ORD-01736,FedEx,2025-06-27,2025-07-02,2025-07-03
SHP-ORD-01737,ORD-01737,FedEx,2025-06-27,2025-07-02,2025-07-02
SHP-ORD-01738,ORD-01738,DHL,2025-06-27,2025-07-02,2025-07-04
SHP-ORD-01739,ORD-01739,Carrier B,2025-06-27,2025-07-02,2025-07-02
SHP-ORD-01740,ORD-01740,FedEx,2025-06-27,2025-07-02,2025-07-04
SHP-ORD-01741,ORD-01741,FedEx,2025-06-27,2025-07-02,2025-07-02
SHP-ORD-01742,ORD-01742,DHL,2025-06-28,2025-07-03,2025-07-04
SHP-ORD-01743,ORD-01743,DHL,2025-06-28,2025-07-03,2025-07-03
SHP-ORD-01744,ORD-01744,FedEx,2025-06-28,2025-07-03,2025-07-05
SHP-ORD-01745,ORD-01745,Carrier B,2025-06-28,2025-07-03,2025-07-04
SHP-ORD-01746,ORD-01746,FedEx,2025-06-28,2025-07-03,2025-07-04
SHP-ORD-01747,ORD-01747,DHL,2025-06-28,2025-07-03,2025-07-04
SHP-ORD-01748,ORD-01748,DHL,2025-06-28,2025-07-03,2025-07-05
SHP-ORD-01749,ORD-01749,DHL,2025-06-28,2025-07-03,2025-07-05
SHP-ORD-01750,ORD-01750,FedEx,2025-06-28,2025-07-03,2025-07-05
SHP-ORD-01751,ORD-01751,DHL,2025-06-28,2025-07-03,2025-07-05
SHP-ORD-01752,ORD-01752,FedEx,2025-06-28,2025-07-03,2025-07-03
SHP-ORD-01753,ORD-01753,FedEx,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01754,ORD-01754,DHL,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01755,ORD-01755,DHL,2025-06-29,2025-07-04,2025-07-05
SHP-ORD-01756,ORD-01756,FedEx,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01757,ORD-01757,FedEx,2025-06-29,2025-07-04,2025-07-05
SHP-ORD-01758,ORD-01758,Carrier B,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01759,ORD-01759,Carrier B,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01760,ORD-01760,FedEx,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01761,ORD-01761,DHL,2025-06-29,2025-07-04,2025-07-05
SHP-ORD-01762,ORD-01762,DHL,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01763,ORD-01763,DHL,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01764,ORD-01764,Carrier B,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01765,ORD-01765,FedEx,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01766,ORD-01766,DHL,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01767,ORD-01767,DHL,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01768,ORD-01768,DHL,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01769,ORD-01769,DHL,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01770,ORD-01770,Carrier B,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01771,ORD-01771,FedEx,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01772,ORD-01772,FedEx,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01773,ORD-01773,FedEx,2025-06-29,2025-07-04,2025-07-05
SHP-ORD-01774,ORD-01774,Carrier B,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01775,ORD-01775,DHL,2025-06-29,2025-07-04,2025-07-06
SHP-ORD-01776,ORD-01776,DHL,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01777,ORD-01777,FedEx,2025-06-29,2025-07-04,2025-07-05
SHP-ORD-01778,ORD-01778,Carrier B,2025-06-29,2025-07-04,2025-07-05
SHP-ORD-01779,ORD-01779,Carrier B,2025-06-29,2025-07-04,2025-07-04
SHP-ORD-01780,ORD-01780,DHL,2025-06-29,2025-07-04,2025-07-05
SHP-ORD-01781,ORD-01781,FedEx,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01782,ORD-01782,FedEx,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01783,ORD-01783,DHL,2025-06-30,2025-07-05,2025-07-06
SHP-ORD-01784,ORD-01784,DHL,2025-06-30,2025-07-05,2025-07-06
SHP-ORD-01785,ORD-01785,FedEx,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01786,ORD-01786,DHL,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01787,ORD-01787,FedEx,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01788,ORD-01788,DHL,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01789,ORD-01789,DHL,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01790,ORD-01790,FedEx,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01791,ORD-01791,DHL,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01792,ORD-01792,FedEx,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01793,ORD-01793,FedEx,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01794,ORD-01794,Carrier B,2025-06-30,2025-07-05,2025-07-06
SHP-ORD-01795,ORD-01795,FedEx,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01796,ORD-01796,FedEx,2025-06-30,2025-07-05,2025-07-06
SHP-ORD-01797,ORD-01797,FedEx,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01798,ORD-01798,FedEx,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01799,ORD-01799,FedEx,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01800,ORD-01800,FedEx,2025-06-30,2025-07-05,2025-07-07
SHP-ORD-01801,ORD-01801,DHL,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01802,ORD-01802,FedEx,2025-06-30,2025-07-05,2025-07-05
SHP-ORD-01803,ORD-01803,DHL,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01804,ORD-01804,FedEx,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01805,ORD-01805,FedEx,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01806,ORD-01806,FedEx,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01807,ORD-01807,Carrier B,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01808,ORD-01808,DHL,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01809,ORD-01809,DHL,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01810,ORD-01810,FedEx,2025-07-01,2025-07-06,2025-07-06
SHP-ORD-01811,ORD-01811,Carrier B,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01812,ORD-01812,FedEx,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01813,ORD-01813,FedEx,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01814,ORD-01814,DHL,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01815,ORD-01815,FedEx,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01816,ORD-01816,Carrier B,2025-07-01,2025-07-06,2025-07-06
SHP-ORD-01817,ORD-01817,FedEx,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01818,ORD-01818,Carrier B,2025-07-01,2025-07-06,2025-07-06
SHP-ORD-01819,ORD-01819,DHL,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01820,ORD-01820,DHL,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01821,ORD-01821,FedEx,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01822,ORD-01822,FedEx,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01823,ORD-01823,Carrier B,2025-07-01,2025-07-06,2025-07-08
SHP-ORD-01824,ORD-01824,FedEx,2025-07-01,2025-07-06,2025-07-07
SHP-ORD-01825,ORD-01825,DHL,2025-07-02,2025-07-07,2025-07-09
SHP-ORD-01826,ORD-01826,Carrier B,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01827,ORD-01827,FedEx,2025-07-02,2025-07-07,2025-07-09
SHP-ORD-01828,ORD-01828,DHL,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01829,ORD-01829,DHL,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01830,ORD-01830,FedEx,2025-07-02,2025-07-07,2025-07-07
SHP-ORD-01831,ORD-01831,FedEx,2025-07-02,2025-07-07,2025-07-07
SHP-ORD-01832,ORD-01832,DHL,2025-07-02,2025-07-07,2025-07-07
SHP-ORD-01833,ORD-01833,FedEx,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01834,ORD-01834,DHL,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01835,ORD-01835,FedEx,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01836,ORD-01836,Carrier B,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01837,ORD-01837,FedEx,2025-07-02,2025-07-07,2025-07-07
SHP-ORD-01838,ORD-01838,DHL,2025-07-02,2025-07-07,2025-07-09
SHP-ORD-01839,ORD-01839,DHL,2025-07-02,2025-07-07,2025-07-08
SHP-ORD-01840,ORD-01840,FedEx,2025-07-02,2025-07-07,2025-07-07
SHP-ORD-01841,ORD-01841,FedEx,2025-07-03,2025-07-08,2025-07-08
SHP-ORD-01842,ORD-01842,DHL,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01843,ORD-01843,Carrier B,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01844,ORD-01844,FedEx,2025-07-03,2025-07-08,2025-07-10
SHP-ORD-01845,ORD-01845,DHL,2025-07-03,2025-07-08,2025-07-08
SHP-ORD-01846,ORD-01846,FedEx,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01847,ORD-01847,FedEx,2025-07-03,2025-07-08,2025-07-10
SHP-ORD-01848,ORD-01848,DHL,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01849,ORD-01849,Carrier B,2025-07-03,2025-07-08,2025-07-10
SHP-ORD-01850,ORD-01850,FedEx,2025-07-03,2025-07-08,2025-07-08
SHP-ORD-01851,ORD-01851,Carrier B,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01852,ORD-01852,FedEx,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01853,ORD-01853,DHL,2025-07-03,2025-07-08,2025-07-10
SHP-ORD-01854,ORD-01854,DHL,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01855,ORD-01855,DHL,2025-07-03,2025-07-08,2025-07-10
SHP-ORD-01856,ORD-01856,DHL,2025-07-03,2025-07-08,2025-07-08
SHP-ORD-01857,ORD-01857,FedEx,2025-07-03,2025-07-08,2025-07-08
SHP-ORD-01858,ORD-01858,DHL,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01859,ORD-01859,DHL,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01860,ORD-01860,FedEx,2025-07-03,2025-07-08,2025-07-10
SHP-ORD-01861,ORD-01861,Carrier B,2025-07-03,2025-07-08,2025-07-08
SHP-ORD-01862,ORD-01862,FedEx,2025-07-03,2025-07-08,2025-07-09
SHP-ORD-01863,ORD-01863,DHL,2025-07-03,2025-07-08,2025-07-08
SHP-ORD-01864,ORD-01864,FedEx,2025-07-03,2025-07-08,2025-07-10
SHP-ORD-01865,ORD-01865,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01866,ORD-01866,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01867,ORD-01867,DHL,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01868,ORD-01868,DHL,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01869,ORD-01869,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01870,ORD-01870,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01871,ORD-01871,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01872,ORD-01872,DHL,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01873,ORD-01873,DHL,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01874,ORD-01874,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01875,ORD-01875,FedEx,2025-07-04,2025-07-09,2025-07-09
SHP-ORD-01876,ORD-01876,DHL,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01877,ORD-01877,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01878,ORD-01878,FedEx,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01879,ORD-01879,FedEx,2025-07-04,2025-07-09,2025-07-09
SHP-ORD-01880,ORD-01880,DHL,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01881,ORD-01881,DHL,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01882,ORD-01882,DHL,2025-07-04,2025-07-09,2025-07-09
SHP-ORD-01883,ORD-01883,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01884,ORD-01884,DHL,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01885,ORD-01885,FedEx,2025-07-04,2025-07-09,2025-07-10
SHP-ORD-01886,ORD-01886,Carrier B,2025-07-04,2025-07-09,2025-07-09
SHP-ORD-01887,ORD-01887,DHL,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01888,ORD-01888,DHL,2025-07-04,2025-07-09,2025-07-09
SHP-ORD-01889,ORD-01889,FedEx,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01890,ORD-01890,FedEx,2025-07-04,2025-07-09,2025-07-09
SHP-ORD-01891,ORD-01891,DHL,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01892,ORD-01892,DHL,2025-07-04,2025-07-09,2025-07-09
SHP-ORD-01893,ORD-01893,FedEx,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01894,ORD-01894,Carrier B,2025-07-04,2025-07-09,2025-07-11
SHP-ORD-01895,ORD-01895,Carrier B,2025-07-05,2025-07-10,2025-07-11
SHP-ORD-01896,ORD-01896,DHL,2025-07-05,2025-07-10,2025-07-10
SHP-ORD-01897,ORD-01897,Carrier B,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01898,ORD-01898,FedEx,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01899,ORD-01899,FedEx,2025-07-05,2025-07-10,2025-07-10
SHP-ORD-01900,ORD-01900,FedEx,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01901,ORD-01901,DHL,2025-07-05,2025-07-10,2025-07-10
SHP-ORD-01902,ORD-01902,FedEx,2025-07-05,2025-07-10,2025-07-11
SHP-ORD-01903,ORD-01903,Carrier B,2025-07-05,2025-07-10,2025-07-10
SHP-ORD-01904,ORD-01904,FedEx,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01905,ORD-01905,FedEx,2025-07-05,2025-07-10,2025-07-11
SHP-ORD-01906,ORD-01906,Carrier B,2025-07-05,2025-07-10,2025-07-11
SHP-ORD-01907,ORD-01907,FedEx,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01908,ORD-01908,FedEx,2025-07-05,2025-07-10,2025-07-10
SHP-ORD-01909,ORD-01909,DHL,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01910,ORD-01910,FedEx,2025-07-05,2025-07-10,2025-07-10
SHP-ORD-01911,ORD-01911,FedEx,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01912,ORD-01912,FedEx,2025-07-05,2025-07-10,2025-07-10
SHP-ORD-01913,ORD-01913,DHL,2025-07-05,2025-07-10,2025-07-11
SHP-ORD-01914,ORD-01914,Carrier B,2025-07-05,2025-07-10,2025-07-12
SHP-ORD-01915,ORD-01915,Carrier B,2025-07-06,2025-07-11,2025-07-11
SHP-ORD-01916,ORD-01916,FedEx,2025-07-06,2025-07-11,2025-07-11
SHP-ORD-01917,ORD-01917,FedEx,2025-07-06,2025-07-11,2025-07-13
SHP-ORD-01918,ORD-01918,DHL,2025-07-06,2025-07-11,2025-07-12
SHP-ORD-01919,ORD-01919,Carrier B,2025-07-06,2025-07-11,2025-07-13
SHP-ORD-01920,ORD-01920,FedEx,2025-07-06,2025-07-11,2025-07-11
SHP-ORD-01921,ORD-01921,FedEx,2025-07-06,2025-07-11,2025-07-12
SHP-ORD-01922,ORD-01922,DHL,2025-07-06,2025-07-11,2025-07-11
SHP-ORD-01923,ORD-01923,Carrier B,2025-07-06,2025-07-11,2025-07-12
SHP-ORD-01924,ORD-01924,FedEx,2025-07-06,2025-07-11,2025-07-12
SHP-ORD-01925,ORD-01925,FedEx,2025-07-06,2025-07-11,2025-07-12
SHP-ORD-01926,ORD-01926,FedEx,2025-07-06,2025-07-11,2025-07-11
SHP-ORD-01927,ORD-01927,FedEx,2025-07-07,2025-07-12,2025-07-14
SHP-ORD-01928,ORD-01928,DHL,2025-07-07,2025-07-12,2025-07-14
SHP-ORD-01929,ORD-01929,DHL,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01930,ORD-01930,DHL,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01931,ORD-01931,FedEx,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01932,ORD-01932,FedEx,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01933,ORD-01933,FedEx,2025-07-07,2025-07-12,2025-07-14
SHP-ORD-01934,ORD-01934,FedEx,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01935,ORD-01935,DHL,2025-07-07,2025-07-12,2025-07-14
SHP-ORD-01936,ORD-01936,FedEx,2025-07-07,2025-07-12,2025-07-13
SHP-ORD-01937,ORD-01937,FedEx,2025-07-07,2025-07-12,2025-07-13
SHP-ORD-01938,ORD-01938,FedEx,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01939,ORD-01939,DHL,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01940,ORD-01940,DHL,2025-07-07,2025-07-12,2025-07-13
SHP-ORD-01941,ORD-01941,Carrier B,2025-07-07,2025-07-12,2025-07-13
SHP-ORD-01942,ORD-01942,FedEx,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01943,ORD-01943,DHL,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01944,ORD-01944,FedEx,2025-07-07,2025-07-12,2025-07-14
SHP-ORD-01945,ORD-01945,FedEx,2025-07-07,2025-07-12,2025-07-14
SHP-ORD-01946,ORD-01946,Carrier B,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01947,ORD-01947,FedEx,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01948,ORD-01948,DHL,2025-07-07,2025-07-12,2025-07-13
SHP-ORD-01949,ORD-01949,FedEx,2025-07-07,2025-07-12,2025-07-14
SHP-ORD-01950,ORD-01950,DHL,2025-07-07,2025-07-12,2025-07-12
SHP-ORD-01951,ORD-01951,DHL,2025-07-08,2025-07-13,2025-07-14
SHP-ORD-01952,ORD-01952,Carrier B,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01953,ORD-01953,Carrier B,2025-07-08,2025-07-13,2025-07-14
SHP-ORD-01954,ORD-01954,DHL,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01955,ORD-01955,FedEx,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01956,ORD-01956,DHL,2025-07-08,2025-07-13,2025-07-14
SHP-ORD-01957,ORD-01957,DHL,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01958,ORD-01958,FedEx,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01959,ORD-01959,DHL,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01960,ORD-01960,Carrier B,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01961,ORD-01961,DHL,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01962,ORD-01962,FedEx,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01963,ORD-01963,Carrier B,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01964,ORD-01964,FedEx,2025-07-08,2025-07-13,2025-07-14
SHP-ORD-01965,ORD-01965,FedEx,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01966,ORD-01966,DHL,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01967,ORD-01967,FedEx,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01968,ORD-01968,DHL,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01969,ORD-01969,FedEx,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01970,ORD-01970,FedEx,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01971,ORD-01971,FedEx,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01972,ORD-01972,Carrier B,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01973,ORD-01973,DHL,2025-07-08,2025-07-13,2025-07-15
SHP-ORD-01974,ORD-01974,FedEx,2025-07-08,2025-07-13,2025-07-14
SHP-ORD-01975,ORD-01975,FedEx,2025-07-08,2025-07-13,2025-07-13
SHP-ORD-01976,ORD-01976,FedEx,2025-07-09,2025-07-14,2025-07-16
SHP-ORD-01977,ORD-01977,DHL,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01978,ORD-01978,FedEx,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01979,ORD-01979,DHL,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01980,ORD-01980,DHL,2025-07-09,2025-07-14,2025-07-16
SHP-ORD-01981,ORD-01981,DHL,2025-07-09,2025-07-14,2025-07-16
SHP-ORD-01982,ORD-01982,DHL,2025-07-09,2025-07-14,2025-07-14
SHP-ORD-01983,ORD-01983,DHL,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01984,ORD-01984,FedEx,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01985,ORD-01985,DHL,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01986,ORD-01986,DHL,2025-07-09,2025-07-14,2025-07-14
SHP-ORD-01987,ORD-01987,FedEx,2025-07-09,2025-07-14,2025-07-14
SHP-ORD-01988,ORD-01988,Carrier B,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01989,ORD-01989,FedEx,2025-07-09,2025-07-14,2025-07-16
SHP-ORD-01990,ORD-01990,FedEx,2025-07-09,2025-07-14,2025-07-16
SHP-ORD-01991,ORD-01991,FedEx,2025-07-09,2025-07-14,2025-07-15
SHP-ORD-01992,ORD-01992,Carrier B,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-01993,ORD-01993,DHL,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-01994,ORD-01994,DHL,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-01995,ORD-01995,FedEx,2025-07-10,2025-07-15,2025-07-15
SHP-ORD-01996,ORD-01996,DHL,2025-07-10,2025-07-15,2025-07-15
SHP-ORD-01997,ORD-01997,FedEx,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-01998,ORD-01998,Carrier B,2025-07-10,2025-07-15,2025-07-17
SHP-ORD-01999,ORD-01999,FedEx,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-02000,ORD-02000,FedEx,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-02001,ORD-02001,FedEx,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-02002,ORD-02002,Carrier B,2025-07-10,2025-07-15,2025-07-17
SHP-ORD-02003,ORD-02003,DHL,2025-07-10,2025-07-15,2025-07-17
SHP-ORD-02004,ORD-02004,DHL,2025-07-10,2025-07-15,2025-07-17
SHP-ORD-02005,ORD-02005,DHL,2025-07-10,2025-07-15,2025-07-15
SHP-ORD-02006,ORD-02006,Carrier B,2025-07-10,2025-07-15,2025-07-16
SHP-ORD-02007,ORD-02007,Carrier B,2025-07-10,2025-07-15,2025-07-15
SHP-ORD-02008,ORD-02008,DHL,2025-07-11,2025-07-16,2025-07-17
SHP-ORD-02009,ORD-02009,FedEx,2025-07-11,2025-07-16,2025-07-18
SHP-ORD-02010,ORD-02010,FedEx,2025-07-11,2025-07-16,2025-07-17
SHP-ORD-02011,ORD-02011,Carrier B,2025-07-11,2025-07-16,2025-07-17
SHP-ORD-02012,ORD-02012,DHL,2025-07-11,2025-07-16,2025-07-18
SHP-ORD-02013,ORD-02013,FedEx,2025-07-11,2025-07-16,2025-07-18
